img_name,timestamp_utc,mattime,fsc_z,fsc_thn_z,cf_shcu,cf_tot,solar_azimuth,skyopq,skythn,clr_z,thn_z,opq_z,cbh_bin,spd_rwp_cbh,dirn_rwp_cbh
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.181500.png.20120525181500.png,2.01205E+13,735014.7604,0.63598659,0.342136932,0.426666667,0.426666667,169.65242,32.27807236,28.76502228,16939,15921,13674,959.1176471,11.51666657,171.8291821
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.181530.png.20120525181530.png,2.01205E+13,735014.7608,0.598663573,0.364595419,0.417777778,0.417777778,170.0783386,31.24263,27.98504448,18679,16969,10894,959.1176471,11.96666654,166.333465
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.181600.png.20120525181600.png,2.01205E+13,735014.7611,0.548300228,0.282713602,0.413333333,0.413333333,170.5051117,32.14811325,24.69230652,20967,13123,12328,959.1176471,11.96666654,166.333465
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.181630.png.20120525181630.png,2.01205E+13,735014.7615,0.636556969,0.287291631,0.388392857,0.388392857,170.9327393,35.92383575,25.7209053,16919,13374,16259,959.1176471,11.96666654,166.333465
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.181700.png.20120525181700.png,2.01205E+13,735014.7618,0.687014381,0.220819918,0.355555556,0.355555556,171.3611603,40.1459198,22.83641243,14582,10288,21720,959.1176471,11.96666654,166.333465
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.181730.png.20120525181730.png,2.01205E+13,735014.7622,0.648522718,0.169436571,0.355555556,0.355555556,171.790329,40.74988937,20.25787544,16369,7891,22312,959.1176471,11.96666654,166.333465
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.181800.png.20120525181800.png,2.01205E+13,735014.7625,0.682053931,0.218305464,0.324444444,0.324444444,172.2202454,42.35219955,20.44639206,14774,10144,21549,959.1176471,11.96666654,166.333465
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.181830.png.20120525181830.png,2.01205E+13,735014.7628,0.637893559,0.151225601,0.288888889,0.288888889,172.6508484,43.27207565,17.25419998,16826,7027,22614,959.1176471,11.96666654,166.333465
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.181900.png.20120525181900.png,2.01205E+13,735014.7632,0.565886316,0.166191018,0.257777778,0.257777778,173.0821228,41.52577209,18.71504402,20231,7745,18627,959.1176471,11.96666654,166.333465
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.181930.png.20120525181930.png,2.01205E+13,735014.7635,0.510734124,0.190704956,0.267857143,0.267857143,173.5139923,39.49569702,20.57867432,22813,8892,14922,959.1176471,11.96666654,166.333465
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.182000.png.20120525182000.png,2.01205E+13,735014.7639,0.525053248,0.231729094,0.275555556,0.275555556,173.9464569,37.52939606,25.1981945,22076,10771,13634,959.5652174,11.96666654,166.333465
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.182030.png.20120525182030.png,2.01205E+13,735014.7642,0.570641768,0.264366085,0.284444444,0.284444444,174.3794708,36.65257645,25.43578148,19957,12288,14236,961.5151515,11.96666654,166.333465
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.182100.png.20120525182100.png,2.01205E+13,735014.7646,0.660207746,0.346953698,0.248888889,0.248888889,174.8129883,36.30723953,28.62462425,15800,16133,14566,963.4375,11.96666654,166.333465
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.182130.png.20120525182130.png,2.01205E+13,735014.7649,0.652441509,0.339924085,0.271111111,0.271111111,175.2469788,35.77340698,28.33863258,16207,15851,14573,963.7209302,11.96666654,166.333465
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.182200.png.20120525182200.png,2.01205E+13,735014.7653,0.658867551,0.393840993,0.284444444,0.284444444,175.6814117,32.59114838,30.67644882,15863,18314,12324,966.4705882,11.96666654,166.333465
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.182230.png.20120525182230.png,2.01205E+13,735014.7656,0.625389726,0.380394349,0.285714286,0.285714286,176.1162262,30.41985321,31.02333832,17422,17691,11394,970,11.96666654,166.333465
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.182300.png.20120525182300.png,2.01205E+13,735014.766,0.576371417,0.365632325,0.275555556,0.275555556,176.5513916,28.13332939,31.63383865,19700,17003,9800,970.3401361,11.96666654,166.333465
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.182330.png.20120525182330.png,2.01205E+13,735014.7663,0.572322581,0.410688172,0.266666667,0.266666667,176.9868774,27.60790634,31.95085144,19887,19097,7516,971.6546763,11.96666654,166.333465
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.182400.png.20120525182400.png,2.01205E+13,735014.7667,0.613648576,0.460569586,0.262222222,0.262222222,177.4226379,27.27052498,32.71219254,17975,21428,7122,973.4351145,11.96666654,166.333465
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.182430.png.20120525182430.png,2.01205E+13,735014.767,0.624599643,0.402076482,0.231111111,0.231111111,177.8586273,29.82650375,29.84023476,17464,18705,10352,974.6031746,11.96666654,166.333465
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.182500.png.20120525182500.png,2.01205E+13,735014.7674,0.617397287,0.35355707,0.213333333,0.213333333,178.2948303,32.88855362,27.78621292,17796,16445,12272,974.887218,11.96666654,166.333465
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.182530.png.20120525182530.png,2.01205E+13,735014.7677,0.645909462,0.352005503,0.178571429,0.178571429,178.7311859,34.42644119,28.14403152,16473,16376,13673,975.2238806,11.96666654,166.333465
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.182600.png.20120525182600.png,2.01205E+13,735014.7681,0.660757263,0.351383875,0.146666667,0.146666667,179.1676636,35.05430984,28.59196281,15787,16352,14397,977.1641791,11.96666654,166.333465
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.182630.png.20120525182630.png,2.01205E+13,735014.7684,0.653872604,0.290015473,0.142222222,0.142222222,179.6042023,38.15626907,25.87845612,16106,13495,16931,980.1492537,11.96666654,166.333465
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.182700.png.20120525182700.png,2.01205E+13,735014.7688,0.743472936,0.259041193,0.142222222,0.142222222,180.040802,40.60569382,25.48516083,11938,12055,22544,980.7194245,11.96666654,166.333465
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.182730.png.20120525182730.png,2.01205E+13,735014.7691,0.845621575,0.354399914,0.173333333,0.173333333,180.4773865,39.4516449,30.06097412,7184,16492,22859,982.7210884,11.89999994,171.9908188
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.182800.png.20120525182800.png,2.01205E+13,735014.7694,0.830675664,0.405290983,0.155555556,0.155555556,180.9139404,35.61748886,33.69379044,7879,18859,19794,984.5454545,11.89999994,171.9908188
sgptsicldmaskC1.a1.20120525/sgptsicldmaskC1.a1.20120525.182830.png.20120525182830.png,2.01205E+13,735014.7698,0.698779125,0.338620927,0.142857143,0.142857143,181.3504028,32.944561,35.10274124,14014,15754,16756,983.8961039,11.89999994,171.9908188
